Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
432,629.330555,0.016726388953801907
433,625.620313,0.015284982502886344
434,622.228557,0.015182830758344442
435,627.783014,0.014279125104576951
436,623.830527,0.014607935549984189
437,631.377449,0.014754706571667678
438,627.307648,0.015637248042216261
439,624.876048,0.015957846774399039
440,626.535808,0.014955958528712321
441,627.498596,0.014327418314233127
442,625.961956,0.016434189121996567
443,626.808518,0.015952721842773975
444,623.583000,0.015136653332382385
445,621.618091,0.014919116401242410
446,626.758530,0.014050144938327562
447,626.189831,0.014326960111690901
448,628.363389,0.015313769426192782
449,629.610354,0.015164619333336491
450,625.982368,0.015659497106507551
451,626.507885,0.015527057197710373
452,621.421923,0.014904734352477970
453,619.513831,0.015069381752693980
454,619.475387,0.014033051744684786
455,617.656870,0.013805239164065453
456,621.396652,0.013676967155015703
457,625.951739,0.014544076010551800
458,627.316384,0.014907416194091302
459,626.460012,0.016117632352720117
460,623.890367,0.016537067681799470
461,617.397083,0.016034879381312067
462,617.540289,0.016684258155548103
463,623.571683,0.014449447461738910
464,620.340879,0.014145361875669853
465,621.910479,0.014444451511074588
466,612.900850,0.014710498385734310
467,609.465476,0.015701783299088164
468,616.225317,0.015778586486424065
469,611.843188,0.017080265464898325
470,603.642764,0.018914788603650694
471,604.342656,0.017343867174317802
472,605.242419,0.018189013786834119
473,603.616869,0.017284095682685574
474,606.740717,0.016778748966678084
475,607.447623,0.016344723882941926
476,613.642630,0.014687319745110065
477,615.950687,0.014966435177744198
478,617.739083,0.014904651385570015
479,612.054218,0.014577806663054209
480,611.487076,0.014575670122131928
481,616.633075,0.016386199239155123
482,620.236726,0.015090897363519986
483,620.870868,0.015292681304357384
484,620.707404,0.016259642708133622
485,619.327440,0.016207517884201890
486,621.130139,0.014815229220258554
487,620.193181,0.015130595760934552
488,626.219146,0.015209580599156171
489,625.976687,0.015451745613289426
490,626.528598,0.014866660668493254
491,627.544105,0.014457408216527896
492,627.528368,0.014204644575427720
493,632.282069,0.014922709700593711
494,627.270689,0.014449447470564317
495,625.136625,0.015500811304675770
496,620.259568,0.014070515289875105
497,617.110602,0.014072665924672599
498,617.798844,0.014174433749161648
499,618.073358,0.014905246601641648
500,621.829613,0.014060930728326048
501,617.399624,0.013983453440333644
502,616.452180,0.014574989509781779
503,613.736183,0.014731803325538121
504,616.402024,0.014844979856696036
